taxon	date	lineage	rename	country	conflict	ambiguity_score	scorpio_call	scorpio_support	scorpio_conflict	scorpio_notes	version	pangolin_version	scorpio_version	constellation_version	is_designated	qc_status	qc_notes	note
hCoV-19|Mexico|OAX-InDRE_FB13300_S1504|2021|EPI_ISL_1805482|2021-04-08	2021-04-08	B.1.1.7	Alpha	Other	0		Alpha (B.1.1.7-like)	0,96	0,04	scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: B.1.1.7(2/2)
hCoV-19|USA|OK-USAFSAM-S384|2020|EPI_ISL_812681|2020-08-31	2020-08-31	B.1.243	Others	Other	0						PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Australia|ACT8495|2022|EPI_ISL_15476939|2022-09-12	2022-09-12	BA.5.2	Omicron-BA.5	Other	0,4		Omicron (Unassigned)	0,97	0,03	scorpio call: Alt alleles 32; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.06	Usher placements: BA.5.2(3/5) BA.5.2.31(1/5) BA.5.2.33(1/5); scorpio found insufficient support to assign a specific lineage
hCoV-19|Curacao|CW-RIVM-93032|2022|EPI_ISL_11407594|2022-03-09	2022-03-09	BA.2.12	Omicron-BA.2	Other	0		Omicron (BA.2-like)	1	0	scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Taiwan|NTU267|2022|EPI_ISL_15908755|2022-07-19	2022-07-19	BA.2.3.7	Omicron-BA.2	Other	0		Omicron (BA.2-like)	0,95	0,05	scorpio call: Alt alleles 61; Ref alleles 3; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.2.3.7(1/1)
hCoV-19|Trinidad_and_Tobago|143113|2022|EPI_ISL_13223772|2022-06-01	2022-06-01	BA.2	Omicron-BA.2	Other	0		Omicron (BA.2-like)	0,98	0,02	scorpio call: Alt alleles 63; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.2(1/1)
hCoV-19|Sri_Lanka|aicbu1648|2021|EPI_ISL_5032256|2021-09-21	2021-09-21	AY.104	Delta	Other	0		Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Mauritius|N4671|2021|EPI_ISL_1827680|2021-03-13	2021-03-13	AZ.5	Others	Other	0		B.1.1.318-like	0,84	0,05	scorpio call: Alt alleles 16; Ref alleles 1; Amb alleles 0; Oth alleles 2	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Eswatini|N4803|2021|EPI_ISL_1827706|2021-03-23	2021-03-23	B.1.351	Others	Other	0		Beta (B.1.351-like)	0,86	0	scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 2; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.06	Usher placements: B.1.351(1/1)
hCoV-19|Slovakia|BA_22_00031030|2022|EPI_ISL_13229157|2022-05-21	2022-05-21	BA.2	Omicron-BA.2	Other	0		Omicron (BA.2-like)	0,98	0,02	scorpio call: Alt alleles 63; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.2(2/2)
hCoV-19|Argentina|INEI118722|2022|EPI_ISL_9861167|2022-01-20	2022-01-20	BA.1.1	Omicron-BA.1	Other	0		Omicron (BA.1-like)	0,92	0	scorpio call: Alt alleles 54; Ref alleles 0; Amb alleles 2; Oth alleles 3	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.1.1(1/1)
hCoV-19|Croatia|26444|2022|EPI_ISL_9859829|2022-01-13	2022-01-13	BA.1.15	Omicron-BA.1	Other	0		Omicron (BA.1-like)	0,92	0	scorpio call: Alt alleles 54; Ref alleles 0; Amb alleles 2; Oth alleles 3	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: BA.1.15(1/1)
hCoV-19|Switzerland|BE-IFIK-220607_os_30|2022|EPI_ISL_13250978|2022-05-19	2022-05-19	BA.2	Omicron-BA.2	Other	0		Omicron (BA.2-like)	1	0	scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.2(1/1)
hCoV-19|Poland|Gyncentrum_2020|2022|EPI_ISL_14845341|2022-04-10	2022-04-10	BA.2.9	Omicron-BA.2	Other	0		Omicron (BA.2-like)	0,98	0,02	scorpio call: Alt alleles 63; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: BA.2.9(1/1)
hCoV-19|India|DL-ILBS-WGS4758|2022|EPI_ISL_12493203|2022-04-12	2022-04-12	BA.2.56	Omicron-BA.2	Other	0		Omicron (BA.2-like)	0,84	0,02	scorpio call: Alt alleles 54; Ref alleles 1; Amb alleles 9; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.07	Usher placements: BA.2.56(1/1)
hCoV-19|Belize|CML-432|2022|EPI_ISL_9879577|2022-01-30	2022-01-30	BA.1.15	Omicron-BA.1	Other	0		Omicron (BA.1-like)	0,68	0	scorpio call: Alt alleles 40; Ref alleles 0; Amb alleles 16; Oth alleles 3	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.06	Usher placements: BA.1.15(1/1)
hCoV-19|Chile|MA-CADIUMAG-37|2020|EPI_ISL_681685|2020-06-17	2020-06-17	B.1.110.1	Others	Other	0						PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|USA|HI-H214685|2021|EPI_ISL_5053889|2021-09-07	2021-09-07	AY.26	Delta	Other	0		Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: AY.26(1/1)
hCoV-19|Brunei|9822050026|2022|EPI_ISL_13276868|2022-04-06	2022-04-06	BA.2	Omicron-BA.2	Other	0		Omicron (Unassigned)	0,82	0	scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 6; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: BA.2(2/2); scorpio found insufficient support to assign a specific lineage
hCoV-19|Niger|HNN-625|2021|EPI_ISL_13285313|2021-11-11	2021-11-11	AY.36	Delta	Other	0		Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.04	Usher placements: AY.36(1/1)
hCoV-19|Greece|3994|2022|EPI_ISL_9905304|2022-01-09	2022-01-09	BA.1.1	Omicron-BA.1	Other	0		Omicron (BA.1-like)	0,69	0	scorpio call: Alt alleles 41; Ref alleles 0; Amb alleles 15; Oth alleles 3	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.04	Usher placements: BA.1.1(2/2)
hCoV-19|Gabon|X0241|2021|EPI_ISL_11522758|2021-02-10	2021-02-10	A.21	Ancestor	Other	0						PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: A.21(1/1)
hCoV-19|Gabon|K0006|2020|EPI_ISL_11522797|2020-03-21	2020-03-21	B.1.1.161	Others	Other	0						PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: B.1.1.161(1/1)
hCoV-19|Gabon|KK0658|2021|EPI_ISL_11522649|2021-10-21	2021-10-21	AY.34	Delta	Other	0		Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: AY.34(1/1)
hCoV-19|Gabon|KK0051|2021|EPI_ISL_11522641|2021-10-08	2021-10-08	AY.34	Delta	Other	0		Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: AY.34(1/1)
hCoV-19|Northern_Mariana_Islands|MP-CDC-2-3831001-|2020|EPI_ISL_3353671|2020-09-05	2020-09-05	B.1.243	Others	Other	0						PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: B.1.243(1/1)
hCoV-19|Russia|IRK-ICOV_012|2020|EPI_ISL_1859391|2020-07-16	2020-07-16	B.1.1	Others	Other	0						PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: B.1.1(1/1)
hCoV-19|Panama|M160406-GMI|2022|EPI_ISL_11854509|2022-01-11	2022-01-11	BA.1.1	Omicron-BA.1	Other	0		Omicron (Unassigned)	0,97	0	scorpio call: Alt alleles 32; Ref alleles 0; Amb alleles 0; Oth alleles 1	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Thailand|DMSc-11019|2022|EPI_ISL_13353929|2022-05-31	2022-05-31	BA.2	Omicron-BA.2	Other	0		Omicron (BA.2-like)	1	0	scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.2(1/1)
hCoV-19|Brazil|SP-NVBS17812GENOV701853007269|2022|EPI_ISL_13363911|2022-04-01	2022-04-01	BA.1.1	Omicron-BA.1	Other	0		Omicron (BA.1-like)	0,86	0	scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 5; Oth alleles 3	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.1.1(1/1)
hCoV-19|USA|ME-HETL-J17620|2022|EPI_ISL_16308735|2022-11-29	2022-11-29	BQ.1.1.4	Others	Other	0,5		Omicron (Unassigned)	0,88	0,03	scorpio call: Alt alleles 29; Ref alleles 1; Amb alleles 3; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.07	Usher placements: BQ.1.1(1/2) BQ.1.1.4(1/2); scorpio found insufficient support to assign a specific lineage
hCoV-19|Greece|36734|2022|EPI_ISL_14891081|2022-08-09	2022-08-09	BA.5.2	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.2(1/1)
hCoV-19|England|LSPA-3E600CB|2022|EPI_ISL_13399052|2022-06-13	2022-06-13	BA.4.1	Omicron-BA.4	Other	0		Omicron (BA.4-like)	1	0	scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Bosnia_and_Herzegovina|AGC2422|2022|EPI_ISL_11629385|2022-03-13	2022-03-13	BA.2	Omicron-BA.2	Other	0		Omicron (BA.2-like)	1	0	scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.2(1/1)
hCoV-19|Morocco|828|2022|EPI_ISL_13408032|2022-04-25	2022-04-25	BA.2	Omicron-BA.2	Other	0		Omicron (BA.2-like)	0,95	0	scorpio call: Alt alleles 61; Ref alleles 0; Amb alleles 3; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.2(1/1)
hCoV-19|Slovakia|UVZ_PL40_F9_18440|2021|EPI_ISL_5113975|2021-02-09	2021-02-09	AY.43	Delta	Other	0		Delta (B.1.617.2-like)	0,92	0,08	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: AY.43(1/1)
hCoV-19|Mongolia|Tuw-282691|2021|EPI_ISL_9982646|2021-06-15	2021-06-15	B.1.1.7	Alpha	Other	0		Alpha (B.1.1.7-like)	0,96	0,04	scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: B.1.1.7(2/2)
hCoV-19|Germany|SH-RKI-I-279438|2021|EPI_ISL_5121129|2021-09-24	2021-09-24	AY.122	Delta	Other	0		Delta (B.1.617.2-like)	0,92	0,08	scorpio call: Alt alleles 12; Ref alleles 1; Amb alleles 0; Oth alleles 0	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.03	Assigned from designation hash.
hCoV-19|Panama|M13-GMI|2022|EPI_ISL_16315464|2022-12-05	2022-12-05	BQ.1.1.4	Others	Other	0		Omicron (BA.5-like)	0,97	0,03	scorpio call: Alt alleles 59; Ref alleles 2; Amb alleles 0; Oth alleles 0	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Panama|M7-GMI|2022|EPI_ISL_16315456|2022-11-24	2022-11-24	BQ.1.1	Others	Other	0		Omicron (BA.5-like)	0,97	0,03	scorpio call: Alt alleles 59; Ref alleles 2; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1(1/1)
hCoV-19|Dominican_Republic|2056047-LNSPDD|2022|EPI_ISL_14903244|2022-08-23	2022-08-23	BA.5.2.1	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.2.1(1/1)
hCoV-19|USA|MO-MSPHL-000142|2020|EPI_ISL_1362692|2020-07-20	2020-07-20	B.1.576	Others	Other	0						PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: B.1.576(1/1)
hCoV-19|Costa_Rica|INC-2929-738759|2022|EPI_ISL_9988620|2022-01-20	2022-01-20	BA.1.1	Omicron-BA.1	Other	0		Omicron (BA.1-like)	0,93	0	scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.1.1(1/1)
hCoV-19|New_Zealand|22MV2668|2022|EPI_ISL_13438974|2022-05-18	2022-05-18	BA.2	Omicron-BA.2	Other	0		Omicron (BA.2-like)	1	0	scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.05	Usher placements: BA.2(2/2)
hCoV-19|New_Zealand|22CV5318|2022|EPI_ISL_13438449|2022-06-02	2022-06-02	BA.2	Omicron-BA.2	Other	0		Omicron (BA.2-like)	0,98	0	scorpio call: Alt alleles 63; Ref alleles 0; Amb alleles 1; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.2(1/1)
hCoV-19|Mexico|GRO_CIAD-IMSS_01097237|2022|EPI_ISL_14901795|2022-08-23	2022-08-23	BA.5.1.6	Omicron-BA.5	Other	0		Omicron (Unassigned)	0,97	0,03	scorpio call: Alt alleles 32; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: BA.5.1.6(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Norway|13176|2022|EPI_ISL_11660776|2022-03-04	2022-03-04	BA.2	Omicron-BA.2	Other	0		Omicron (BA.2-like)	1	0	scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.2(1/1)
hCoV-19|Peru|LIM-INS-17970|2022|EPI_ISL_13314185|2022-05-23	2022-05-23	BA.2	Omicron-BA.2	Other	0		Omicron (BA.2-like)	0,95	0	scorpio call: Alt alleles 61; Ref alleles 0; Amb alleles 1; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.2(1/1)
hCoV-19|Panama|GMI-PASEQ443|2021|EPI_ISL_11695611|2021-08-22	2021-08-22	B.1.621	Others	Other	0		Mu (B.1.621-like)	0,96	0,04	scorpio call: Alt alleles 26; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: B.1.621(1/1)
hCoV-19|Panama|GMI-PAFQ029|2021|EPI_ISL_11696328|2021-02-16	2021-02-16	A.2.5	Ancestor	Other	0						PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: A.2.5(1/1)
hCoV-19|Argentina|PAIS-D0604|2022|EPI_ISL_16318720|2022-11-17	2022-11-17	BQ.1.1	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1(1/1)
hCoV-19|Singapore|254|2020|EPI_ISL_462372|2020-05-15	2020-05-15	B.6.6	Others	Other	0						PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Ecuador|NIC-INSPI-100277|2022|EPI_ISL_16318917|2022-11-29	2022-11-29	BQ.1.1.13	Others	Other	0		Omicron (Unassigned)	0,7	0,03	scorpio call: Alt alleles 23; Ref alleles 1; Amb alleles 9; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.06	Usher placements: BQ.1.1.13(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Ecuador|USFQ-096|2020|EPI_ISL_477015|2020-06-17	2020-06-17	B.1.371	Others	Other	0						PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|El_Salvador|INC-LNSP-008|2021|EPI_ISL_5158245|2021-05-05	2021-05-05	A.2.5	Ancestor	Other	0						PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: A.2.5(1/1)
hCoV-19|Argentina|INEI109558|2021|EPI_ISL_5158917|2021-07-14	2021-07-14	P.1.7	Gamma	Other	0,5		Gamma (P.1-like)	0,88	0	scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: P.1(1/2) P.1.7(1/2)
hCoV-19|Guatemala|ASI02031|2021|EPI_ISL_3446699|2021-02-26	2021-02-26	B.1	Others	Other	0						PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: B.1(2/2)
hCoV-19|Paraguay|94850|2021|EPI_ISL_6944488|2021-04-20	2021-04-20	P.1	Gamma	Other	0		Gamma (P.1-like)	0,88	0	scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: P.1(1/1)
hCoV-19|Indonesia|JB-ITB-W03402|2022|EPI_ISL_11750313|2022-03-17	2022-03-17	BA.2	Omicron-BA.2	Other	0		Omicron (BA.2-like)	1	0	scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.2(1/1)
hCoV-19|Ecuador|NIC-INSPI-8168570|2022|EPI_ISL_16319058|2022-12-07	2022-12-07	BQ.1.1.1	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1.1(1/1)
hCoV-19|Denmark|DCGC-538505|2022|EPI_ISL_13519742|2022-06-22	2022-06-22	BA.5.2.1	Omicron-BA.5	Other	0		Omicron (Unassigned)	0,91	0,03	scorpio call: Alt alleles 30; Ref alleles 1; Amb alleles 0; Oth alleles 2	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Ecuador|NIC-INSPI-432304|2022|EPI_ISL_16319088|2022-11-24	2022-11-24	BQ.1.1.3	Others	Other	0		Omicron (Unassigned)	0,82	0,06	scorpio call: Alt alleles 27; Ref alleles 2; Amb alleles 4; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.05	Usher placements: BQ.1.1.3(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|USA|MO-CDC-QDX44586979|2022|EPI_ISL_16320394|2022-12-11	2022-12-11	BF.14	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|USA|VA-CDC-QDX44429337|2022|EPI_ISL_16317348|2022-12-07	2022-12-07	BN.1.3	Others	Other	0		Omicron (BA.2-like)	0,97	0,02	scorpio call: Alt alleles 62; Ref alleles 1; Amb alleles 0; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BN.1.3(1/1)
hCoV-19|Brazil|SP-SEQ37482|2022|EPI_ISL_11763919|2022-03-12	2022-03-12	BA.1	Omicron-BA.1	Other	0		Omicron (BA.1-like)	0,93	0	scorpio call: Alt alleles 55; Ref alleles 0; Amb alleles 1; Oth alleles 3	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.04	Usher placements: BA.1(1/1)
hCoV-19|Guatemala|9758-LNS|2022|EPI_ISL_16320966|2022-11-25	2022-11-25	BA.5.2.1	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.2.1(3/3)
hCoV-19|USA|SC-CDC-QDX44483124|2022|EPI_ISL_16317319|2022-12-07	2022-12-07	BQ.1.1.1	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1.1(1/1)
hCoV-19|Botswana|R143B56_BHP_AAC93468|2022|EPI_ISL_13531382|2022-06-16	2022-06-16	BA.4.1	Omicron-BA.4	Other	0		Omicron (Unassigned)	0,97	0	scorpio call: Alt alleles 32; Ref alleles 0; Amb alleles 1; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.1	Usher placements: BA.4.1(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Guatemala|9806-LNS|2022|EPI_ISL_16320972|2022-11-28	2022-11-28	XBB.1.15	Recombinant	Other	0		Omicron (Unassigned)	0,88	0	scorpio call: Alt alleles 29; Ref alleles 0; Amb alleles 3; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.04	Usher placements: XBB.1.15(2/2); scorpio found insufficient support to assign a specific lineage
hCoV-19|Finland|THL-202218195|2022|EPI_ISL_14936673|2022-08-19	2022-08-19	BA.5.1	Omicron-BA.5	Other	0,5		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.1(1/2) BA.5.1.23(1/2)
hCoV-19|Zimbabwe|77378|2022|EPI_ISL_14938539|2022-06-13	2022-06-13	BA.4	Omicron-BA.4	Other	0,5		Omicron (Unassigned)	0,94	0	scorpio call: Alt alleles 31; Ref alleles 0; Amb alleles 2; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.05	Usher placements: BA.4(1/2) BA.4.1(1/2); scorpio found insufficient support to assign a specific lineage
hCoV-19|Guatemala|10346-LNS|2022|EPI_ISL_16322662|2022-12-07	2022-12-07	XBB.1.15	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: XBB.1.15(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.15
hCoV-19|Suriname|SR-411|2021|EPI_ISL_3462618|2021-06-23	2021-06-23	P.1	Gamma	Other	0		Gamma (P.1-like)	0,88	0	scorpio call: Alt alleles 14; Ref alleles 0; Amb alleles 0; Oth alleles 2	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
